dms_orig,dms_dest,sctg2_t,mode_t,tht_22,o1_t,o2_t,d1_t,d2_t,,,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),01-Live animals/fish,1-Truck,0,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),02-Cereal grains,1-Truck,0,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),03-Other ag prods.,1-Truck,12.3831,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),05-Meat/seafood,1-Truck,2.0475,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),06-Milled grain prods.,1-Truck,0.2047,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),07-Other foodstuffs,1-Truck,6.8361,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),08-Alcoholic beverages,1-Truck,0.2769,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),10-Building stone,1-Truck,0.1861,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),12-Gravel,1-Truck,0,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),19-Natural gas and other fossil products,1-Truck,0.1827,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),20-Basic chemicals,1-Truck,5.3053,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),21-Pharmaceuticals,1-Truck,0.011,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),22-Fertilizers,1-Truck,0.0816,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),23-Chemical prods.,1-Truck,27.1654,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),24-Plastics/rubber,1-Truck,7.6445,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),26-Wood prods.,1-Truck,0.305,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),27-Newsprint/paper,1-Truck,0.2469,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),28-Paper articles,1-Truck,0.0122,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),29-Printed prods.,1-Truck,0.1152,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),30-Textiles/leather,1-Truck,12.3577,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),31-Nonmetal min. prods.,1-Truck,1.922,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),32-Base metals,1-Truck,5.6841,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),33-Articles-base metal,1-Truck,1.6677,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),34-Machinery,1-Truck,1.7296,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),35-Electronics,1-Truck,18.4722,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),36-Motorized vehicles,1-Truck,14.9725,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),37-Transport equip.,1-Truck,0.1053,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),38-Precision instruments,1-Truck,0.2045,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),39-Furniture,1-Truck,1.3619,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),40-Misc. mfg. prods.,1-Truck,3.2844,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),41-Waste/scrap,1-Truck,1.9707,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,421-Philadelphia PA-NJ-DE-MD (PA Part),43-Mixed freight,1-Truck,5.6434,61,Los Angeles CA,421,Philadelphia PA,MD (PA Part),,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),02-Cereal grains,1-Truck,0.1162,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),03-Other ag prods.,1-Truck,1.976,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),05-Meat/seafood,1-Truck,0.0113,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),06-Milled grain prods.,1-Truck,0.2559,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),07-Other foodstuffs,1-Truck,0.9769,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),08-Alcoholic beverages,1-Truck,0.1831,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),19-Natural gas and other fossil products,1-Truck,0.0137,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),20-Basic chemicals,1-Truck,8.7414,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),21-Pharmaceuticals,1-Truck,2.2821,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),23-Chemical prods.,1-Truck,0.8452,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),24-Plastics/rubber,1-Truck,2.8149,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),26-Wood prods.,1-Truck,0.1318,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),28-Paper articles,1-Truck,4.727,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),29-Printed prods.,1-Truck,0.0977,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),30-Textiles/leather,1-Truck,3.3194,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),31-Nonmetal min. prods.,1-Truck,0.1209,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),32-Base metals,1-Truck,0.1006,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),33-Articles-base metal,1-Truck,0.1041,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),34-Machinery,1-Truck,0.9837,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),35-Electronics,1-Truck,2.0307,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),36-Motorized vehicles,1-Truck,0.1628,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),37-Transport equip.,1-Truck,0.0237,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),38-Precision instruments,1-Truck,0.0816,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),39-Furniture,1-Truck,3.0803,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),40-Misc. mfg. prods.,1-Truck,2.1293,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),41-Waste/scrap,1-Truck,10.8349,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,422-Pittsburgh PA-OH-WV (PA Part),43-Mixed freight,1-Truck,3.313,61,Los Angeles CA,422,Pittsburgh PA,,,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),03-Other ag prods.,1-Truck,2.87,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),05-Meat/seafood,1-Truck,3.0624,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),06-Milled grain prods.,1-Truck,7.745,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),07-Other foodstuffs,1-Truck,301.7544,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),20-Basic chemicals,1-Truck,0.0624,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),21-Pharmaceuticals,1-Truck,3.4217,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),23-Chemical prods.,1-Truck,5.6185,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),24-Plastics/rubber,1-Truck,0.8818,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),26-Wood prods.,1-Truck,0.001,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),28-Paper articles,1-Truck,4.7197,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),29-Printed prods.,1-Truck,0,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),30-Textiles/leather,1-Truck,1.6576,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),31-Nonmetal min. prods.,1-Truck,25.8755,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),32-Base metals,1-Truck,0.1464,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),33-Articles-base metal,1-Truck,6.7011,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),34-Machinery,1-Truck,5.9443,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),35-Electronics,1-Truck,1.0881,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),36-Motorized vehicles,1-Truck,0.0067,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),37-Transport equip.,1-Truck,0.0018,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),38-Precision instruments,1-Truck,0.0287,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),39-Furniture,1-Truck,6.2234,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),40-Misc. mfg. prods.,1-Truck,11.0627,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),41-Waste/scrap,1-Truck,0,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,423-New York NY-NJ-CT-PA (PA Part),43-Mixed freight,1-Truck,6.8796,61,Los Angeles CA,423,New York NY,PA (PA Part),,
061-Los Angeles CA,429-Rest of PA,01-Live animals/fish,1-Truck,0.2811,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,03-Other ag prods.,1-Truck,22.5442,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,05-Meat/seafood,1-Truck,1.02,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,06-Milled grain prods.,1-Truck,28.612,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,07-Other foodstuffs,1-Truck,58.5816,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,20-Basic chemicals,1-Truck,10.4819,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,21-Pharmaceuticals,1-Truck,6.7141,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,23-Chemical prods.,1-Truck,5.6164,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,24-Plastics/rubber,1-Truck,14.2412,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,27-Newsprint/paper,1-Truck,0.1124,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,28-Paper articles,1-Truck,0.7945,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,29-Printed prods.,1-Truck,0.0722,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,30-Textiles/leather,1-Truck,20.739,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,31-Nonmetal min. prods.,1-Truck,4.7894,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,32-Base metals,1-Truck,0.1006,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,33-Articles-base metal,1-Truck,2.5024,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,34-Machinery,1-Truck,9.8161,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,35-Electronics,1-Truck,12.0038,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,36-Motorized vehicles,1-Truck,3.8221,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,37-Transport equip.,1-Truck,0.8437,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,38-Precision instruments,1-Truck,24.991,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,39-Furniture,1-Truck,4.3738,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,40-Misc. mfg. prods.,1-Truck,16.7571,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,41-Waste/scrap,1-Truck,0.9844,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,429-Rest of PA,43-Mixed freight,1-Truck,6.5574,61,Los Angeles CA,429,Rest of PA,,,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),01-Live animals/fish,1-Truck,0.0583,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),05-Meat/seafood,1-Truck,0.0326,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),07-Other foodstuffs,1-Truck,2.6803,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),08-Alcoholic beverages,1-Truck,0.5195,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),21-Pharmaceuticals,1-Truck,0.013,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),23-Chemical prods.,1-Truck,0.0531,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),24-Plastics/rubber,1-Truck,0.113,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),28-Paper articles,1-Truck,0.0246,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),30-Textiles/leather,1-Truck,0.7595,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),33-Articles-base metal,1-Truck,0.1233,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),34-Machinery,1-Truck,0.102,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),35-Electronics,1-Truck,1.8493,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),36-Motorized vehicles,1-Truck,0.1319,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),37-Transport equip.,1-Truck,0.0007,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),38-Precision instruments,1-Truck,0.0729,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),39-Furniture,1-Truck,0.9152,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),40-Misc. mfg. prods.,1-Truck,0.8654,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,441-Boston MA-RI-NH-CT (RI Part),43-Mixed freight,1-Truck,0.2909,61,Los Angeles CA,441,Boston MA,CT (RI Part),,
061-Los Angeles CA,451-Charleston SC,21-Pharmaceuticals,1-Truck,0.2724,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,23-Chemical prods.,1-Truck,0.1169,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,24-Plastics/rubber,1-Truck,0.1173,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,28-Paper articles,1-Truck,0,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,30-Textiles/leather,1-Truck,0.1041,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,31-Nonmetal min. prods.,1-Truck,0.2083,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,33-Articles-base metal,1-Truck,0.8331,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,34-Machinery,1-Truck,0.4986,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,35-Electronics,1-Truck,34.4567,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,36-Motorized vehicles,1-Truck,4.9799,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,37-Transport equip.,1-Truck,0.1047,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,38-Precision instruments,1-Truck,1.9378,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,39-Furniture,1-Truck,0.9095,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,40-Misc. mfg. prods.,1-Truck,2.3684,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,41-Waste/scrap,1-Truck,0.9834,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,451-Charleston SC,43-Mixed freight,1-Truck,0.4228,61,Los Angeles CA,451,Charleston SC,,,
061-Los Angeles CA,452-Greenville SC,03-Other ag prods.,1-Truck,0.0906,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,06-Milled grain prods.,1-Truck,0.9529,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,07-Other foodstuffs,1-Truck,0.1154,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,20-Basic chemicals,1-Truck,22.1928,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,23-Chemical prods.,1-Truck,12.9975,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,24-Plastics/rubber,1-Truck,0.1362,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,26-Wood prods.,1-Truck,0.0237,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,27-Newsprint/paper,1-Truck,0.0126,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,30-Textiles/leather,1-Truck,1.6534,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,31-Nonmetal min. prods.,1-Truck,0.2109,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,32-Base metals,1-Truck,1.6217,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,33-Articles-base metal,1-Truck,0.1043,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,34-Machinery,1-Truck,4.8262,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,35-Electronics,1-Truck,0.1708,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,36-Motorized vehicles,1-Truck,0.0937,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,37-Transport equip.,1-Truck,0.0486,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,38-Precision instruments,1-Truck,0,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,39-Furniture,1-Truck,0.5387,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,40-Misc. mfg. prods.,1-Truck,1.0381,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,452-Greenville SC,43-Mixed freight,1-Truck,0.1507,61,Los Angeles CA,452,Greenville SC,,,
061-Los Angeles CA,459-Rest of SC,01-Live animals/fish,1-Truck,0.267,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,03-Other ag prods.,1-Truck,6.5792,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,05-Meat/seafood,1-Truck,4.0815,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,06-Milled grain prods.,1-Truck,0.0007,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,07-Other foodstuffs,1-Truck,0,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,08-Alcoholic beverages,1-Truck,0.7176,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,20-Basic chemicals,1-Truck,1.7118,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,21-Pharmaceuticals,1-Truck,0.1257,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,23-Chemical prods.,1-Truck,0.117,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,24-Plastics/rubber,1-Truck,26.259,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,28-Paper articles,1-Truck,0.2382,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,29-Printed prods.,1-Truck,0.1333,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,30-Textiles/leather,1-Truck,2.4775,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,31-Nonmetal min. prods.,1-Truck,5.748,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,32-Base metals,1-Truck,0.8044,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,33-Articles-base metal,1-Truck,1.5743,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,34-Machinery,1-Truck,0.9824,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,35-Electronics,1-Truck,9.6163,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,36-Motorized vehicles,1-Truck,0.1899,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,37-Transport equip.,1-Truck,0.0021,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,38-Precision instruments,1-Truck,0.2133,61,Los Angeles CA,459,Rest of SC,,,
